Name,Manufacturer,Technology,Bifacial,STC,PTC,A_c,Length,Width,N_s,I_sc_ref,V_oc_ref,I_mp_ref,V_mp_ref,alpha_sc,beta_oc,T_NOCT,a_ref,I_L_ref,I_o_ref,R_s,R_sh_ref,Adjust,gamma_r,BIPV,Version,Date
Units,,,,,,m2,m,m,,A,V,A,V,A/K,V/K,C,V,A,A,Ohm,Ohm,%,%/K,,,
[0],lib_manufacturer,cec_material,lib_is_bifacial,,,cec_area,,,cec_n_s,cec_i_sc_ref,cec_v_oc_ref,cec_i_mp_ref,cec_v_mp_ref,cec_alpha_sc,cec_beta_oc,cec_t_noct,cec_a_ref,cec_i_l_ref,cec_i_o_ref,cec_r_s,cec_r_sh_ref,cec_adjust,cec_gamma_r,,,
Advanced Renewable Energy AREi-215W-M6-G,Advanced Renewable Energy,Multi-c-Si,0,214.9056,192,1.616,1.637,0.987,60,7.79,36.48,7.28,29.52,0.004311,-0.128902,44.5,1.6213,7.796744,0,0.312988,361.54327,15.846372,-0.507476,N,SAM 2020.2.29 r1,4/29/2020
Advanced Renewable Energy AREi-220W-M6-G,Advanced Renewable Energy,Multi-c-Si,0,220.0716,196.6,1.616,1.637,0.987,60,7.85,36.72,7.38,29.82,0.004345,-0.12975,44.5,1.629578,7.852885,0,0.296464,806.735047,15.578092,-0.507476,N,SAM 2020.2.29 r1,4/29/2020
Advanced Renewable Energy AREi-225W-M6-G,Advanced Renewable Energy,Multi-c-Si,0,225.129,201.1,1.616,1.637,0.987,60,7.97,36.9,7.43,30.3,0.004411,-0.130387,44.5,1.657055,7.977226,0,0.238429,262.963506,18.028509,-0.507476,N,SAM 2020.2.29 r1,4/29/2020
Advanced Renewable Energy AREi-230W-M6-G,Advanced Renewable Energy,Multi-c-Si,0,230.4,205.7,1.616,1.637,0.987,60,8,37.14,7.5,30.72,0.004428,-0.131235,44.5,1.669336,8.004023,0,0.205115,407.935266,18.259903,-0.507476,N,SAM 2020.2.29 r1,4/29/2020
Advanced Solar Power (Hangzhou) ASP-S1-80,Advanced Solar Power (Hangzhou),Thin Film,0,79.985,75.2,0.72,1.2,0.6,145,0.95,118.9,0.85,94.1,0.000852,-0.363596,45.2,4.300366,0.958205,0,13.721346,1588.729267,-12.429525,-0.2634,N,SAM 2020.2.29 r1,4/29/2020
Aleo Solar P18y250,Aleo Solar,Multi-c-Si,0,249.672,224.7,1.643,1.66,0.99,60,8.76,37.5,8.24,30.3,0.003854,-0.11775,47.5,1.514229,8.766827,0,0.329448,422.755483,8.786817,-0.43,N,SAM 2020.2.29 r1,4/29/2020
Aleo Solar S18y250,Aleo Solar,Multi-c-Si,0,249.672,224.7,1.643,1.66,0.99,60,8.76,37.5,8.24,30.3,0.003854,-0.11775,47.5,1.514229,8.766827,0,0.329448,422.755483,8.786817,-0.43,N,SAM 2020.2.29 r1,4/29/2020
Aleo Solar P18y255,Aleo Solar,Multi-c-Si,0,254.752,229.3,1.643,1.66,0.99,60,8.88,37.6,8.38,30.4,0.003907,-0.118064,47.5,1.5161,8.884117,0,0.3233,697.390596,8.49777,-0.43,N,SAM 2020.2.29 r1,4/29/2020
Aleo Solar S18y255,Aleo Solar,Multi-c-Si,0,254.752,229.3,1.643,1.66,0.99,60,8.88,37.6,8.38,30.4,0.003907,-0.118064,47.5,1.5161,8.884117,0,0.3233,697.390596,8.49777,-0.43,N,SAM 2020.2.29 r1,4/29/2020
Aleo Solar P18y260,Aleo Solar,Multi-c-Si,0,259.555,233.9,1.643,1.66,0.99,60,9.01,37.7,8.51,30.5,0.003964,-0.118378,47.5,1.519949,9.013445,0,0.316877,828.752866,8.476783,-0.43,N,SAM 2020.2.29 r1,4/29/2020
Aleo Solar S18y260,Aleo Solar,Multi-c-Si,0,259.555,233.9,1.643,1.66,0.99,60,9.01,37.7,8.51,30.5,0.003964,-0.118378,47.5,1.519949,9.013445,0,0.316877,828.752866,8.476783,-0.43,N,SAM 2020.2.29 r1,4/29/2020
Aleo Solar P18Y265,Aleo Solar,Multi-c-Si,0,265.248,238.5,1.643,1.66,0.99,60,9.14,37.7,8.64,30.7,0.004022,-0.118378,47.5,1.524795,9.143001,0,0.285277,868.943564,9.168507,-0.43,N,SAM 2020.2.29 r1,4/29/2020
Aleo Solar S18y265,Aleo Solar,Multi-c-Si,0,265.248,238.5,1.643,1.66,0.99,60,9.14,37.7,8.64,30.7,0.004022,-0.118378,47.5,1.524795,9.143001,0,0.285277,868.943564,9.168507,-0.43,N,SAM 2020.2.29 r1,4/29/2020
Aleo Solar S19Y270,Aleo Solar,Mono-c-Si,0,271.61,244.3,1.643,1.66,0.99,60,9.2,38.6,8.65,31.4,0.002852,-0.115414,46.5,1.543921,9.208019,0,0.299333,343.408136,12.272745,-0.431,N,SAM 2020.2.29 r1,4/29/2020
Aleo Solar S79y270,Aleo Solar,Mono-c-Si,0,271.61,244.3,1.643,1.66,0.99,60,9.2,38.6,8.65,31.4,0.002852,-0.115414,46.5,1.543921,9.208019,0,0.299333,343.408136,12.272745,-0.431,N,SAM 2020.2.29 r1,4/29/2020
Aleo Solar P19Y275,Aleo Solar,Mono-c-Si,0,274.613,249.4,1.643,1.66,0.99,60,9.62,39.1,8.83,31.1,0.003463,-0.10948,48,1.510529,9.659862,0,0.395279,95.393532,11.494532,-0.396,N,SAM 2020.2.29 r1,4/29/2020
Aleo Solar S19y275,Aleo Solar,Mono-c-Si,0,276.006,249,1.643,1.66,0.99,60,9.26,38.6,8.79,31.4,0.002871,-0.115414,46.5,1.535937,9.260085,0,0.297933,32580.40045,11.167228,-0.431,N,SAM 2020.2.29 r1,4/29/2020
Aleo Solar S79y275,Aleo Solar,Mono-c-Si,0,274.613,249,1.643,1.66,0.99,60,9.62,39.1,8.83,31.1,0.002982,-0.116909,46.5,1.565151,9.656676,0,0.382322,100.281863,12.304164,-0.431,N,SAM 2020.2.29 r1,4/29/2020
Aleo Solar S19y280,Aleo Solar,Mono-c-Si,0,279.66,253.6,1.643,1.66,0.99,60,9.34,38.5,8.85,31.6,0.002895,-0.115115,46.5,1.540949,9.342001,0,0.257416,1201.787572,12.467078,-0.431,N,SAM 2020.2.29 r1,4/29/2020
Aleo Solar S59y280,Aleo Solar,Mono-c-Si,0,279.864,253.6,1.643,1.66,0.99,60,9.67,39.2,8.97,31.2,0.002998,-0.117208,46.5,1.560511,9.694488,0,0.378401,149.423225,11.133428,-0.431,N,SAM 2020.2.29 r1,4/29/2020
Aleo Solar S79y280,Aleo Solar,Mono-c-Si,0,279.864,253.6,1.643,1.66,0.99,60,9.67,39.2,8.97,31.2,0.002998,-0.117208,46.5,1.560511,9.694488,0,0.378401,149.423225,11.133428,-0.431,N,SAM 2020.2.29 r1,4/29/2020
Aleo Solar P19Y285,Aleo Solar,Mono-c-Si,0,284.83,258.8,1.643,1.66,0.99,60,9.73,39.2,9.1,31.3,0.003503,-0.10976,48,1.5025,9.747252,0,0.375267,211.641922,9.788934,-0.396,N,SAM 2020.2.29 r1,4/29/2020
Aleo Solar S19y285,Aleo Solar,Mono-c-Si,0,284.83,258.3,1.643,1.66,0.99,60,9.73,39.2,9.1,31.3,0.003016,-0.117208,46.5,1.556319,9.744853,0,0.362888,237.727522,10.582695,-0.431,N,SAM 2020.2.29 r1,4/29/2020
Aleo Solar S59y285,Aleo Solar,Mono-c-Si,0,284.83,258.3,1.643,1.66,0.99,60,9.73,39.2,9.1,31.3,0.003016,-0.117208,46.5,1.556319,9.744853,0,0.362888,237.727522,10.582695,-0.431,N,SAM 2020.2.29 r1,4/29/2020
Aleo Solar S79y285,Aleo Solar,Mono-c-Si,0,284.83,258.3,1.643,1.66,0.99,60,9.73,39.2,9.1,31.3,0.003016,-0.117208,46.5,1.556319,9.744853,0,0.362888,237.727522,10.582695,-0.431,N,SAM 2020.2.29 r1,4/29/2020
Aleo Solar P19Y290,Aleo Solar,Mono-c-Si,0,289.525,263.4,1.643,1.66,0.99,60,9.8,39.3,9.25,31.3,0.003528,-0.11004,48,1.497223,9.806476,0,0.383078,579.746106,8.451936,-0.396,N,SAM 2020.2.29 r1,4/29/2020
Aleo Solar S19y290,Aleo Solar,Mono-c-Si,0,289.525,263,1.643,1.66,0.99,60,9.8,39.3,9.25,31.3,0.003038,-0.117507,46.5,1.550491,9.804351,0,0.371071,835.786286,9.237555,-0.431,N,SAM 2020.2.29 r1,4/29/2020
Aleo Solar S59y290,Aleo Solar,Mono-c-Si,0,289.525,263,1.643,1.66,0.99,60,9.8,39.3,9.25,31.3,0.003038,-0.117507,46.5,1.550491,9.804351,0,0.371071,835.786286,9.237555,-0.431,N,SAM 2020.2.29 r1,4/29/2020
Aleo Solar S79Y290,Aleo Solar,Mono-c-Si,0,289.525,263.4,1.643,1.66,0.99,60,9.8,39.3,9.25,31.3,0.003626,-0.111612,48,1.499574,9.806379,0,0.382544,587.705338,7.259559,-0.396,N,SAM 2020.2.29 r1,4/29/2020
Aleo Solar P19Y295,Aleo Solar,Mono-c-Si,0,294.846,268.1,1.643,1.66,0.99,60,9.87,39.3,9.42,31.3,0.003553,-0.11004,48,1.49584,9.973896,0,0.376625,722.542763,8.251576,-0.396,N,SAM 2020.2.29 r1,4/29/2020
Aleo Solar S19Y295,Aleo Solar,Mono-c-Si,0,294.846,268.1,1.643,1.66,0.99,60,9.87,39.3,9.42,31.3,0.003553,-0.11004,48,1.49584,9.973896,0,0.376625,722.542763,8.251576,-0.396,N,SAM 2020.2.29 r1,4/29/2020
Aleo Solar S59Y295,Aleo Solar,Mono-c-Si,0,294.846,268.1,1.643,1.66,0.99,60,9.87,39.3,9.42,31.3,0.003553,-0.11004,48,1.49584,9.973896,0,0.376625,722.542763,8.251576,-0.396,N,SAM 2020.2.29 r1,4/29/2020
Aleo Solar S79Y295,Aleo Solar,Mono-c-Si,0,294.846,268.1,1.643,1.66,0.99,60,9.87,39.3,9.42,31.3,0.003652,-0.111612,48,1.498166,9.973801,0,0.376107,735.055619,7.058405,-0.396,N,SAM 2020.2.29 r1,4/29/2020
Aleo Solar P19Y300,Aleo Solar,Mono-c-Si,0,300.456,272.8,1.643,1.66,0.99,60,9.97,39.4,9.63,31.2,0.003589,-0.11032,48,1.4931,10.172579,0,0.391804,1826.612937,7.271206,-0.396,N,SAM 2020.2.29 r1,4/29/2020
Aleo Solar S19Y300,Aleo Solar,Mono-c-Si,0,300.456,272.8,1.643,1.66,0.99,60,9.97,39.4,9.63,31.2,0.003589,-0.11032,48,1.4931,10.172579,0,0.391804,1826.612937,7.271206,-0.396,N,SAM 2020.2.29 r1,4/29/2020
Aleo Solar S59Y300,Aleo Solar,Mono-c-Si,0,300.456,272.8,1.643,1.66,0.99,60,9.97,39.4,9.63,31.2,0.003589,-0.11032,48,1.4931,10.172579,0,0.391804,1826.612937,7.271206,-0.396,N,SAM 2020.2.29 r1,4/29/2020
Aleo Solar S79Y300,Aleo Solar,Mono-c-Si,0,300.456,272.8,1.643,1.66,0.99,60,9.97,39.4,9.63,31.2,0.003689,-0.111896,48,1.495378,10.17248,0,0.391311,1910.348518,6.084088,-0.396,N,SAM 2020.2.29 r1,4/29/2020
Aleo Solar P19Y305,Aleo Solar,Mono-c-Si,0,305.208,277.5,1.643,1.66,0.99,60,10.06,39.6,9.72,31.4,0.003622,-0.11088,48,1.50149,10.264134,0,0.385244,2050.3452,7.395575,-0.396,N,SAM 2020.2.29 r1,4/29/2020
Aleo Solar S19Y305,Aleo Solar,Mono-c-Si,0,305.208,277.5,1.643,1.66,0.99,60,10.06,39.6,9.72,31.4,0.003622,-0.11088,48,1.50149,10.264134,0,0.385244,2050.3452,7.395575,-0.396,N,SAM 2020.2.29 r1,4/29/2020
Aleo Solar S59Y305,Aleo Solar,Mono-c-Si,0,305.208,277.5,1.643,1.66,0.99,60,10.06,39.6,9.72,31.4,0.003622,-0.11088,48,1.50149,10.264134,0,0.385244,2050.3452,7.395575,-0.396,N,SAM 2020.2.29 r1,4/29/2020
Aleo Solar S79Y305,Aleo Solar,Mono-c-Si,0,305.208,277.5,1.643,1.66,0.99,60,10.06,39.6,9.72,31.4,0.003722,-0.112464,48,1.503784,10.264037,0,0.38475,2156.658482,6.207391,-0.396,N,SAM 2020.2.29 r1,4/29/2020
Aleo Solar P19Y310,Aleo Solar,Mono-c-Si,0,310.66,282.2,1.643,1.66,0.99,60,10.12,39.7,9.8,31.7,0.003643,-0.11116,48,1.51622,10.439011,0,0.354651,299.051452,9.007817,-0.396,N,SAM 2020.2.29 r1,4/29/2020
Aleo Solar S19Y310,Aleo Solar,Mono-c-Si,0,310.66,282.2,1.643,1.66,0.99,60,10.12,39.7,9.8,31.7,0.003643,-0.11116,48,1.51622,10.439011,0,0.354651,299.051452,9.007817,-0.396,N,SAM 2020.2.29 r1,4/29/2020
Aleo Solar S59Y310,Aleo Solar,Mono-c-Si,0,310.66,282.2,1.643,1.66,0.99,60,10.12,39.7,9.8,31.7,0.003643,-0.11116,48,1.51622,10.439011,0,0.354651,299.051452,9.007817,-0.396,N,SAM 2020.2.29 r1,4/29/2020
alfasolar alfasolar P6L60-220,alfasolar,Multi-c-Si,0,220.3095,196.6,1.6,1.623,0.986,60,8.39,36.35,7.61,28.95,0.003834,-0.128534,46.8,1.53753,8.429126,0,0.382388,81.998111,5.432027,-0.4557,N,SAM 2020.2.29 r1,4/29/2020
alfasolar alfasolar P6L60-225,alfasolar,Multi-c-Si,0,225.132,201.1,1.6,1.623,0.986,60,8.45,36.58,7.71,29.2,0.003862,-0.129347,46.8,1.54376,8.483067,0,0.37208,95.080825,5.017498,-0.4557,N,SAM 2020.2.29 r1,4/29/2020
alfasolar alfasolar P6L60-230,alfasolar,Multi-c-Si,0,230.0045,205.7,1.6,1.623,0.986,60,8.51,36.81,7.81,29.45,0.003889,-0.13016,46.8,1.550088,8.53733,0,0.362001,112.718905,4.619543,-0.4557,N,SAM 2020.2.29 r1,4/29/2020
alfasolar alfasolar P6L60-235,alfasolar,Multi-c-Si,0,235.224,210.3,1.6,1.623,0.986,60,8.57,37.04,7.92,29.7,0.003916,-0.130973,46.8,1.55533,8.590788,0,0.352227,145.205232,4.09427,-0.4557,N,SAM 2020.2.29 r1,4/29/2020
alfasolar alfasolar M6L60-240,alfasolar,Mono-c-Si,0,240.397,217.6,1.6,1.623,0.986,60,8.61,37.41,7.9,30.43,0.002962,-0.126147,44.5,1.569808,8.633754,0,0.294108,106.60229,9.120304,-0.4555,N,SAM 2020.2.29 r1,4/29/2020
alfasolar alfasolar P6L60-240,alfasolar,Multi-c-Si,0,240.199,214.9,1.6,1.623,0.986,60,8.63,37.27,8.02,29.95,0.003944,-0.131787,46.8,1.561861,8.645688,0,0.342586,188.460997,3.730276,-0.4557,N,SAM 2020.2.29 r1,4/29/2020
alfasolar alfasolar M6L60-245,alfasolar,Mono-c-Si,0,245.3165,222.2,1.6,1.623,0.986,60,8.66,37.58,8.03,30.55,0.002979,-0.12672,44.5,1.566376,8.67642,0,0.297855,157.089141,7.788311,-0.4555,N,SAM 2020.2.29 r1,4/29/2020
alfasolar alfasolar P6L60-245,alfasolar,Multi-c-Si,0,245.224,219.5,1.6,1.623,0.986,60,8.69,37.5,8.12,30.2,0.003971,-0.1326,46.8,1.568472,8.70087,0,0.333154,266.343979,3.379971,-0.4557,N,SAM 2020.2.29 r1,4/29/2020
alfasolar alfasolar M6L60-250,alfasolar,Mono-c-Si,0,250.2672,226.9,1.6,1.623,0.986,60,8.71,37.75,8.16,30.67,0.002996,-0.127293,44.5,1.56344,8.718866,0,0.301263,295.955352,6.529648,-0.4555,N,SAM 2020.2.29 r1,4/29/2020
alfasolar alfasolar P6L60-250,alfasolar,Multi-c-Si,0,250.299,224.2,1.6,1.623,0.986,60,8.75,37.73,8.22,30.45,0.003999,-0.133413,46.8,1.575158,8.756324,0,0.323926,448.211729,3.042594,-0.4557,N,SAM 2020.2.29 r1,4/29/2020
alfasolar alfasolar M6L60-255,alfasolar,Mono-c-Si,0,255.2491,231.5,1.6,1.623,0.986,60,8.76,37.92,8.29,30.79,0.003013,-0.127866,44.5,1.560958,8.761119,0,0.304365,2382.650821,5.338405,-0.4555,N,SAM 2020.2.29 r1,4/29/2020
alfasolar alfasolar M6L60-260,alfasolar,Mono-c-Si,0,260.2622,236.2,1.6,1.623,0.986,60,8.81,38.09,8.42,30.91,0.003031,-0.128439,44.5,1.566979,8.899281,0,0.303626,2287.975669,5.214019,-0.4555,N,SAM 2020.2.29 r1,4/29/2020
alfasolar alfasolar M6L60-265,alfasolar,Mono-c-Si,0,265.3065,240.9,1.6,1.623,0.986,60,8.86,38.26,8.55,31.03,0.003048,-0.129013,44.5,1.573182,9.039501,0,0.302834,1934.788353,5.113333,-0.4555,N,SAM 2020.2.29 r1,4/29/2020
Alps Technology ATI-S572-175,Alps Technology,Mono-c-Si,0,175.0914,151.3,1.287,1.57,0.82,72,5.17,43.99,4.78,36.63,0.002146,-0.159068,49.9,1.981696,5.175703,0,0.316688,287.101849,16.057121,-0.5072,N,SAM 2020.2.29 r1,4/29/2020
Alps Technology ATI-S572-180,Alps Technology,Mono-c-Si,0,179.928,155.7,1.287,1.57,0.82,72,5.31,44.06,4.9,36.72,0.002204,-0.159321,49.9,1.988414,5.316148,0,0.299919,259.047638,16.418987,-0.5072,N,SAM 2020.2.29 r1,4/29/2020
Alps Technology ATI-S572-185,Alps Technology,Mono-c-Si,0,185.0537,160.2,1.287,1.57,0.82,72,5.43,44.14,5.03,36.79,0.002253,-0.15961,49.9,1.987144,5.435405,0,0.295414,296.757973,15.93267,-0.5072,N,SAM 2020.2.29 r1,4/29/2020
Alps Technology ATI-M660-220,Alps Technology,Multi-c-Si,0,219.876,189.1,1.61,1.626,0.99,60,7.95,36.06,7.3,30.12,0.004357,-0.130681,50.2,1.673094,7.959062,0,0.140393,123.168197,21.875173,-0.5196,N,SAM 2020.2.29 r1,4/29/2020
Alps Technology ATI-M660-225,Alps Technology,Multi-c-Si,0,224.9856,193.6,1.61,1.626,0.99,60,8.04,36.24,7.44,30.24,0.004406,-0.131334,50.2,1.671782,8.047206,0,0.14737,164.419366,20.698379,-0.5196,N,SAM 2020.2.29 r1,4/29/2020
Alps Technology ATI-M660-230,Alps Technology,Multi-c-Si,0,230.1288,198,1.61,1.626,0.99,60,8.1,36.42,7.58,30.36,0.004439,-0.131986,50.2,1.666926,8.103835,0,0.15572,328.941735,19.105737,-0.5196,N,SAM 2020.2.29 r1,4/29/2020
Alps Technology ATI-M660-235,Alps Technology,Multi-c-Si,0,235.008,202.5,1.61,1.626,0.99,60,8.23,36.72,7.68,30.6,0.00451,-0.133073,50.2,1.683349,8.234889,0,0.15514,261.163712,19.425265,-0.5196,N,SAM 2020.2.29 r1,4/29/2020
Alps Technology ATI-M660-240,Alps Technology,Multi-c-Si,0,240.5376,207,1.61,1.626,0.99,60,8.32,36.84,7.83,30.72,0.004559,-0.133508,50.2,1.680457,8.321952,0,0.153677,655.014449,18.429328,-0.5196,N,SAM 2020.2.29 r1,4/29/2020
American Solar Wholesale ASW-175M,American Solar Wholesale,Mono-c-Si,0,175.062,154.1,1.277,1.58,0.808,72,5.25,44.2,4.89,35.8,0.002289,-0.17059,45.8,2.011291,5.255328,0,0.536521,528.664242,10.740154,-0.53583,N,SAM 2020.2.29 r1,4/29/2020
American Solar Wholesale ASW-180M,American Solar Wholesale,Mono-c-Si,0,179.914,158.6,1.277,1.58,0.808,72,5.36,44.2,4.97,36.2,0.002337,-0.17059,45.8,2.031258,5.366315,0,0.427371,362.728081,12.670807,-0.53583,N,SAM 2020.2.29 r1,4/29/2020
American Solar Wholesale ASW-185M,American Solar Wholesale,Mono-c-Si,0,185.13,163.1,1.277,1.58,0.808,72,5.37,44.6,4.95,37.4,0.002341,-0.172134,45.8,2.088717,5.374465,0,0.216275,260.110436,16.43393,-0.53583,N,SAM 2020.2.29 r1,4/29/2020
American Solar Wholesale ASW-215P,American Solar Wholesale,Multi-c-Si,0,214.858,193.1,1.634,1.65,0.99,60,7.74,36.12,7.21,29.8,0.00387,-0.119196,45.9,1.527072,7.749273,0,0.245796,205.16765,13.038319,-0.45,N,SAM 2020.2.29 r1,4/29/2020
American Solar Wholesale ASW-220P,American Solar Wholesale,Multi-c-Si,0,219.765,197.7,1.634,1.65,0.99,60,7.77,36.24,7.35,29.9,0.003885,-0.119592,45.9,1.51841,7.771534,0,0.24856,1259.279579,11.206375,-0.45,N,SAM 2020.2.29 r1,4/29/2020
American Solar Wholesale ASW-225M,American Solar Wholesale,Mono-c-Si,0,224.9964,199.3,1.634,1.65,0.99,60,7.86,36.34,7.47,30.12,0.00393,-0.12719,46.3,1.611657,7.941276,0,0.198953,590.133395,16.604233,-0.5,N,SAM 2020.2.29 r1,4/29/2020
American Solar Wholesale ASW-225P,American Solar Wholesale,Multi-c-Si,0,224.688,202.3,1.634,1.65,0.99,60,7.86,36.33,7.44,30.2,0.00393,-0.119889,45.9,1.528123,7.861328,0,0.210842,1247.673228,12.042562,-0.45,N,SAM 2020.2.29 r1,4/29/2020
American Solar Wholesale ASW-230M,American Solar Wholesale,Mono-c-Si,0,230.1288,203.9,1.634,1.65,0.99,60,7.9,36.36,7.58,30.36,0.00395,-0.12726,46.3,1.619389,8.061398,0,0.161276,498.380974,17.509028,-0.5,N,SAM 2020.2.29 r1,4/29/2020
American Solar Wholesale ASW-230P,American Solar Wholesale,Multi-c-Si,0,229.992,206.9,1.634,1.65,0.99,60,8.63,36.8,7.77,29.6,0.004315,-0.12144,45.9,1.56489,8.672477,0,0.333255,67.706318,14.058785,-0.45,N,SAM 2020.2.29 r1,4/29/2020
American Solar Wholesale ASW-235M,American Solar Wholesale,Mono-c-Si,0,235.081,208.4,1.634,1.65,0.99,60,8.31,37.1,7.81,30.1,0.004155,-0.12985,46.3,1.62642,8.313718,0,0.292285,653.239401,14.143711,-0.5,N,SAM 2020.2.29 r1,4/29/2020
American Solar Wholesale ASW-235P,American Solar Wholesale,Multi-c-Si,0,235.162,211.5,1.634,1.65,0.99,60,8.34,37.08,7.66,30.7,0.00417,-0.122364,45.9,1.584545,8.35619,0,0.214405,110.44809,15.260532,-0.45,N,SAM 2020.2.29 r1,4/29/2020
American Solar Wholesale ASW-240M-60,American Solar Wholesale,Mono-c-Si,0,239.928,213,1.634,1.65,0.99,60,8.34,37.2,7.69,31.2,0.00417,-0.1302,46.3,1.683847,8.348215,0,0.131109,133.102114,20.847215,-0.5,N,SAM 2020.2.29 r1,4/29/2020
American Solar Wholesale ASW-240P,American Solar Wholesale,Multi-c-Si,0,239.928,214.2,1.634,1.65,0.99,60,8.34,37.2,7.69,31.2,0.004087,-0.124248,46.8,1.623261,8.349808,0,0.147663,125.558848,18.46175,-0.466,N,SAM 2020.2.29 r1,4/29/2020
American Solar Wholesale ASW-245M,American Solar Wholesale,Mono-c-Si,0,245.216,217.6,1.634,1.65,0.99,60,8.35,37.48,7.76,31.6,0.004175,-0.13118,46.3,1.693241,8.354991,0,0.109636,183.432567,20.483897,-0.5,N,SAM 2020.2.29 r1,4/29/2020
American Solar Wholesale ASW-245P,American Solar Wholesale,Multi-c-Si,0,244.9832,218.8,1.634,1.65,0.99,60,8.35,37.48,7.76,31.57,0.004092,-0.125183,46.8,1.631517,8.356419,0,0.130691,169.997274,17.984337,-0.466,N,SAM 2020.2.29 r1,4/29/2020
American Solar Wholesale ASW-250M,American Solar Wholesale,Mono-c-Si,0,249.956,222.1,1.634,1.65,0.99,60,8.35,37.78,7.9,31.64,0.003841,-0.136764,46.7,1.665545,8.350753,0,0.153081,1697.871643,11.552073,-0.492,N,SAM 2020.2.29 r1,4/29/2020
American Solar Wholesale ASW-250P,American Solar Wholesale,Multi-c-Si,0,249.92,227.8,1.934,1.954,0.99,72,7.76,43.22,7.1,35.2,0.002737,-0.130862,43.5,1.78436,7.783975,0,0.379108,122.705012,17.791319,-0.44126,N,SAM 2020.2.29 r1,4/29/2020
American Solar Wholesale ASW-260M,American Solar Wholesale,Mono-c-Si,0,259.198,230.1,1.934,1.954,0.99,72,7.98,43.42,7.18,36.1,0.00399,-0.15197,46.3,1.987293,7.998288,0,0.20037,87.430068,23.077572,-0.5,N,SAM 2020.2.29 r1,4/29/2020
American Solar Wholesale ASW-260P,American Solar Wholesale,Multi-c-Si,0,259.6974,237.1,1.934,1.954,0.99,72,7.98,43.42,7.17,36.22,0.002815,-0.131467,43.5,1.83899,8.002557,0,0.22535,79.723959,23.576579,-0.44126,N,SAM 2020.2.29 r1,4/29/2020
American Solar Wholesale ASW-265M,American Solar Wholesale,Mono-c-Si,0,264.9795,234.7,1.934,1.954,0.99,72,8.06,43.54,7.33,36.15,0.00403,-0.15239,46.3,1.976574,8.075628,0,0.211942,109.307409,21.37729,-0.5,N,SAM 2020.2.29 r1,4/29/2020
American Solar Wholesale ASW-270M,American Solar Wholesale,Mono-c-Si,0,262.5804,239.2,1.934,1.954,0.99,72,8.08,43.63,7.38,35.58,0.00404,-0.152705,46.3,1.953056,8.100485,0,0.318041,125.445194,18.378499,-0.5,N,SAM 2020.2.29 r1,4/29/2020
American Solar Wholesale ASW-270P,American Solar Wholesale,Multi-c-Si,0,269.9604,246.4,1.934,1.954,0.99,72,8.08,43.63,7.38,36.58,0.00285,-0.132103,43.5,1.834005,8.094702,0,0.200271,110.065643,21.932593,-0.44126,N,SAM 2020.2.29 r1,4/29/2020
American Solar Wholesale ASW-275M,American Solar Wholesale,Mono-c-Si,0,274.9648,243.8,1.934,1.954,0.99,72,8.09,43.79,7.48,36.76,0.004045,-0.153265,46.3,1.979666,8.097021,0,0.155137,178.752874,20.596025,-0.5,N,SAM 2020.2.29 r1,4/29/2020
American Solar Wholesale ASW-280M,American Solar Wholesale,Mono-c-Si,0,280.1657,248.4,1.934,1.954,0.99,72,8.14,43.99,7.57,37.01,0.00407,-0.153965,46.3,1.98392,8.145116,0,0.144639,230.135584,20.115443,-0.5,N,SAM 2020.2.29 r1,4/29/2020
American Solar Wholesale ASW-280P,American Solar Wholesale,Multi-c-Si,0,279.837,249.8,1.934,1.954,0.99,72,7.93,43.78,7.65,36.58,0.003886,-0.146225,46.8,1.875135,8.090829,0,0.210456,1185.737011,14.591488,-0.466,N,SAM 2020.2.29 r1,4/29/2020
American Solar Wholesale ASW-285M,American Solar Wholesale,Mono-c-Si,0,285.0172,252.9,1.934,1.954,0.99,72,8.41,44.64,7.67,37.16,0.003869,-0.161597,46.7,2.007538,8.424748,0,0.199395,113.708084,15.414726,-0.492,N,SAM 2020.2.29 r1,4/29/2020
American Solar Wholesale ASW-285P,American Solar Wholesale,Multi-c-Si,0,285.0172,257.8,1.934,1.954,0.99,72,8.41,44.64,7.67,37.16,0.003953,-0.142402,46,1.876358,8.428785,0,0.235556,105.459235,15.543248,-0.431,N,SAM 2020.2.29 r1,4/29/2020
American Solar Wholesale ASW-290M,American Solar Wholesale,Mono-c-Si,0,290.0217,257.4,1.934,1.954,0.99,72,8.45,44.72,7.79,37.23,0.003887,-0.161886,46.7,1.996941,8.460913,0,0.202673,156.934059,14.019863,-0.492,N,SAM 2020.2.29 r1,4/29/2020
American Solar Wholesale ASW-290P,American Solar Wholesale,Multi-c-Si,0,290.0217,262.4,1.934,1.954,0.99,72,8.45,44.72,7.79,37.23,0.003971,-0.142657,46,1.867304,8.464201,0,0.237781,141.486115,14.15479,-0.431,N,SAM 2020.2.29 r1,4/29/2020
American Solar Wholesale ASW-295M,American Solar Wholesale,Mono-c-Si,0,295.02,262,1.934,1.954,0.99,72,8.51,45.62,7.92,37.25,0.003915,-0.165144,46.7,2.001023,8.520325,0,0.318252,262.297478,10.417159,-0.492,N,SAM 2020.2.29 r1,4/29/2020
