Name,Manufacturer,Technology,Bifacial,STC,PTC,A_c,Length,Width,N_s,I_sc_ref,V_oc_ref,I_mp_ref,V_mp_ref,alpha_sc,beta_oc,T_NOCT,a_ref,I_L_ref,I_o_ref,R_s,R_sh_ref,Adjust,gamma_r,BIPV,Version,Date
Units,,,,,,m2,m,m,,A,V,A,V,A/K,V/K,C,V,A,A,Ohm,Ohm,%,%/K,,,
[0],lib_manufacturer,cec_material,lib_is_bifacial,,,cec_area,,,cec_n_s,cec_i_sc_ref,cec_v_oc_ref,cec_i_mp_ref,cec_v_mp_ref,cec_alpha_sc,cec_beta_oc,cec_t_noct,cec_a_ref,cec_i_l_ref,cec_i_o_ref,cec_r_s,cec_r_sh_ref,cec_adjust,cec_gamma_r,,,
Hansol Technics Co._ Ltd. HS280TB-AN4,Hansol Technics Co._ Ltd.,Multi-c-Si,0,280.088000,255.400000,1.620000,,,60,9.450000,38.700000,8.920000,31.400000,0.003402,-0.112230,47,1.487919,9.456589,0.000000,0.315993,453.198556,6.719334,-0.394000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS285TB-AN3,Hansol Technics Co._ Ltd.,Multi-c-Si,0,285.246000,255.600000,1.670000,1.67,1,60,9.500000,39.100000,8.970000,31.800000,0.003800,-0.132940,46.200000,1.662503,9.501908,0.000000,0.271038,1349.375886,11.110675,-0.480000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS285TB-AN4,Hansol Technics Co._ Ltd.,Multi-c-Si,0,285.246000,260.100000,1.620000,,,60,9.500000,39.100000,8.970000,31.800000,0.003420,-0.113390,47,1.504958,9.506320,0.000000,0.307803,462.668480,6.966549,-0.394000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS285UB-AN1 [Wht],Hansol Technics Co._ Ltd.,Mono-c-Si,0,285.143000,262.700000,1.670000,,,60,9.620000,39.100000,9.110000,31.300000,0.004329,-0.109089,45.600000,1.467493,9.623735,0.000000,0.373118,961.015187,5.321457,-0.373000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS290TB-AN3,Hansol Technics Co._ Ltd.,Multi-c-Si,0,290.122000,260.200000,1.670000,1.67,1,60,9.540000,39.500000,9.010000,32.200000,0.003816,-0.134300,46.200000,1.681540,9.541826,0.000000,0.262900,1373.307514,11.365523,-0.480000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS290TB-AN4,Hansol Technics Co._ Ltd.,Multi-c-Si,0,290.122000,264.800000,1.620000,,,60,9.540000,39.500000,9.010000,32.200000,0.003434,-0.114550,47,1.522039,9.546104,0.000000,0.300020,468.923816,7.214799,-0.394000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS290UB-AN1 [Blk],Hansol Technics Co._ Ltd.,Mono-c-Si,0,290.372000,266.900000,1.610000,,,60,9.670000,39.500000,9.160000,31.700000,0.004158,-0.111390,46.100000,1.491626,9.673328,0.000000,0.363138,1055.238421,5.602585,-0.379000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS290UB-AN1 [Wht],Hansol Technics Co._ Ltd.,Mono-c-Si,0,290.372000,265.200000,1.610000,,,60,9.670000,39.500000,9.160000,31.700000,0.004061,-0.111390,47.100000,1.502963,9.672927,0.000000,0.360518,1190.930783,7.333992,-0.387000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS295ME-V01,Hansol Technics Co._ Ltd.,Multi-c-Si,0,295.285000,264.900000,1.913000,1.948,0.982,72,8.610000,45,8.090000,36.500000,0.004305,-0.148500,46.700000,1.874341,8.616230,0.000000,0.368422,509.203511,9.910657,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS295TB-AN3,Hansol Technics Co._ Ltd.,Multi-c-Si,0,295.030000,264.800000,1.670000,1.67,1,60,9.590000,39.900000,9.050000,32.600000,0.003836,-0.135660,46.200000,1.701604,9.592516,0.000000,0.254432,969.726552,11.736005,-0.480000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS295TB-AN4,Hansol Technics Co._ Ltd.,Multi-c-Si,0,295.030000,269.500000,1.620000,,,60,9.590000,39.900000,9.050000,32.600000,0.003452,-0.115710,47,1.539965,9.596776,0.000000,0.291954,413.190836,7.574871,-0.394000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS295UB-AN1 [Blk],Hansol Technics Co._ Ltd.,Mono-c-Si,0,295.320000,271.600000,1.610000,,,60,9.710000,39.900000,9.200000,32.100000,0.004175,-0.112518,46.100000,1.508503,9.713249,0.000000,0.355316,1061.930942,5.868274,-0.379000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS295UB-AN1 [Wht],Hansol Technics Co._ Ltd.,Mono-c-Si,0,295.320000,269.900000,1.610000,,,60,9.710000,39.900000,9.200000,32.100000,0.004078,-0.112518,47.100000,1.519976,9.712859,0.000000,0.352671,1197.581792,7.602794,-0.387000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS295UB-JH2 [Blk],Hansol Technics Co._ Ltd.,Mono-c-Si,0,295.135000,274,1.610000,,,60,9.440000,39.600000,8.810000,33.500000,0.003776,-0.110880,45,1.510406,9.450019,0.000000,0.156918,147.855587,8.562625,-0.359000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS300ME-V01,Hansol Technics Co._ Ltd.,Multi-c-Si,0,300.120000,269.500000,1.913000,1.948,0.982,72,8.720000,45.100000,8.200000,36.600000,0.004360,-0.148830,46.700000,1.878194,8.725673,0.000000,0.361955,556.393219,9.880445,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS300ND-AN3,Hansol Technics Co._ Ltd.,Multi-c-Si,0,300.330000,270.500000,1.994000,1.994,1,72,8.970000,44.500000,8.460000,35.500000,0.004485,-0.137950,47.300000,1.772417,8.974457,0.000000,0.447440,900.485545,7.158150,-0.420000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS300TB-AN3,Hansol Technics Co._ Ltd.,Multi-c-Si,0,300.300000,269.500000,1.670000,1.67,1,60,9.640000,40.300000,9.100000,33,0.003856,-0.137020,46.200000,1.720575,9.642361,0.000000,0.246199,1005.363835,11.971999,-0.480000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS300TB-AN4,Hansol Technics Co._ Ltd.,Multi-c-Si,0,300.300000,274.200000,1.620000,,,60,9.640000,40.300000,9.100000,33,0.003470,-0.116870,47,1.556993,9.646490,0.000000,0.284025,421.909577,7.804810,-0.394000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS300UB-AN1 [Blk],Hansol Technics Co._ Ltd.,Mono-c-Si,0,300.300000,276.300000,1.610000,,,60,9.750000,40.300000,9.240000,32.500000,0.004192,-0.113646,46.100000,1.525376,9.753166,0.000000,0.347567,1070.432847,6.127892,-0.379000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS300UB-AN1 [Wht],Hansol Technics Co._ Ltd.,Mono-c-Si,0,300.300000,274.600000,1.610000,,,60,9.750000,40.300000,9.240000,32.500000,0.004095,-0.113646,47.100000,1.536984,9.752787,0.000000,0.344898,1206.552508,7.865455,-0.387000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS300UB-JH2 [Blk],Hansol Technics Co._ Ltd.,Mono-c-Si,0,300.267000,278.700000,1.610000,,,60,9.540000,39.800000,8.910000,33.700000,0.003816,-0.111440,45,1.518137,9.549586,0.000000,0.152235,151.502979,8.582252,-0.359000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS305ME-V01,Hansol Technics Co._ Ltd.,Multi-c-Si,0,305.344000,274.200000,1.913000,1.948,0.982,72,8.840000,45.200000,8.320000,36.700000,0.004420,-0.149160,46.700000,1.881990,8.845076,0.000000,0.355256,618.719188,9.844246,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS305ND-AN3,Hansol Technics Co._ Ltd.,Multi-c-Si,0,305.150000,275.100000,1.994000,1.994,1,72,9.020000,44.900000,8.500000,35.900000,0.004510,-0.139190,47.300000,1.791400,9.025455,0.000000,0.437812,723.946098,7.521175,-0.420000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS305ND-AN4,Hansol Technics Co._ Ltd.,Multi-c-Si,0,305.150000,279.100000,1.930000,,,72,9.020000,44.900000,8.500000,35.900000,0.004059,-0.137843,45.570000,1.740100,9.027043,0.000000,0.450384,576.772330,2.357298,-0.397000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS305SE-V01,Hansol Technics Co._ Ltd.,Mono-c-Si,0,305.114000,272.800000,1.913000,1.948,0.982,72,8.760000,45.900000,8.180000,37.300000,0.004380,-0.151470,47.700000,1.920778,8.770968,0.000000,0.358535,286.362772,10.863549,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS305UB-AN1 [Blk],Hansol Technics Co._ Ltd.,Mono-c-Si,0,305.312000,281,1.610000,,,60,9.790000,40.700000,9.280000,32.900000,0.004210,-0.114774,46.100000,1.542242,9.793079,0.000000,0.339890,1080.668055,6.381629,-0.379000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS305UB-AN1 [Wht],Hansol Technics Co._ Ltd.,Mono-c-Si,0,305.312000,279.300000,1.610000,,,60,9.790000,40.700000,9.280000,32.900000,0.004112,-0.114774,47.100000,1.553986,9.792711,0.000000,0.337196,1217.748047,8.122174,-0.387000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS305UB-JH2 [Blk],Hansol Technics Co._ Ltd.,Mono-c-Si,0,305.100000,283.500000,1.610000,,,60,9.630000,40,9,33.900000,0.003852,-0.112000,45,1.525935,9.639185,0.000000,0.147790,154.943601,8.611372,-0.359000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS305UB-JH2 [Wht],Hansol Technics Co._ Ltd.,Mono-c-Si,0,305.100000,285.300000,1.610000,,,60,9.630000,40,9,33.900000,0.004334,-0.112000,43.400000,1.530924,9.639056,0.000000,0.146552,155.846370,9.297489,-0.357000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS310ME-V01,Hansol Technics Co._ Ltd.,Multi-c-Si,0,310.224000,278.800000,1.913000,1.948,0.982,72,8.950000,45.300000,8.430000,36.800000,0.004475,-0.149490,46.700000,1.885882,8.954537,0.000000,0.349120,688.645783,9.818405,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS310ND-AN3,Hansol Technics Co._ Ltd.,Multi-c-Si,0,310.365000,279.800000,1.994000,1.994,1,72,9.070000,45.300000,8.550000,36.300000,0.004535,-0.140430,47.300000,1.809256,9.075219,0.000000,0.428258,744.233140,7.749785,-0.420000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS310ND-AN4,Hansol Technics Co._ Ltd.,Multi-c-Si,0,310.365000,283.800000,1.930000,,,72,9.070000,45.300000,8.550000,36.300000,0.004082,-0.139071,45.570000,1.757412,9.076771,0.000000,0.440910,590.642031,2.577500,-0.397000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS310SE-V01,Hansol Technics Co._ Ltd.,Mono-c-Si,0,310.420000,277.400000,1.913000,1.948,0.982,72,8.880000,46,8.300000,37.400000,0.004440,-0.151800,47.700000,1.924450,8.890343,0.000000,0.351923,302.149639,10.812806,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS310UB-AN1 [Blk],Hansol Technics Co._ Ltd.,Mono-c-Si,0,310.356000,285.800000,1.610000,,,60,9.830000,41.100000,9.320000,33.300000,0.004227,-0.115902,46.100000,1.559103,9.832990,0.000000,0.332284,1092.591028,6.629674,-0.379000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS310UB-AN1 [Wht],Hansol Technics Co._ Ltd.,Mono-c-Si,0,310.356000,284.100000,1.610000,,,60,9.830000,41.100000,9.320000,33.300000,0.004129,-0.115902,47.100000,1.570983,9.832631,0.000000,0.329566,1231.103165,8.373138,-0.387000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS310UB-JH2 [Blk],Hansol Technics Co._ Ltd.,Mono-c-Si,0,310.310000,288.300000,1.610000,,,60,9.730000,40.200000,9.100000,34.100000,0.003892,-0.112560,45,1.533677,9.738778,0.000000,0.143301,158.849306,8.632148,-0.359000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS310UB-JH2 [Wht],Hansol Technics Co._ Ltd.,Mono-c-Si,0,310.310000,290.100000,1.610000,,,60,9.730000,40.200000,9.100000,34.100000,0.004379,-0.112560,43.400000,1.538692,9.738650,0.000000,0.142070,159.802075,9.318416,-0.357000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS315ME-V01,Hansol Technics Co._ Ltd.,Multi-c-Si,0,315.126000,283.400000,1.913000,1.948,0.982,72,9.060000,45.400000,8.540000,36.900000,0.004530,-0.149820,46.700000,1.889791,9.064008,0.000000,0.343136,775.688627,9.794502,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS315ND-AN3,Hansol Technics Co._ Ltd.,Multi-c-Si,0,315.253000,284.400000,1.994000,1.994,1,72,9.120000,45.700000,8.590000,36.700000,0.004560,-0.141670,47.300000,1.828254,9.126126,0.000000,0.418819,623.517452,8.102884,-0.420000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS315ND-AN4,Hansol Technics Co._ Ltd.,Multi-c-Si,0,315.253000,288.500000,1.930000,,,72,9.120000,45.700000,8.590000,36.700000,0.004104,-0.140299,45.570000,1.775811,9.127674,0.000000,0.431582,512.874406,2.917420,-0.397000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS315PD-AN1,Hansol Technics Co._ Ltd.,Multi-c-Si,0,315.302000,289.600000,1.920000,,,72,9.080000,44.900000,8.710000,36.200000,0.005085,-0.133802,45.700000,1.723863,9.170916,0.000000,0.406464,32230.402090,3.327772,-0.379000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS315SE-V01,Hansol Technics Co._ Ltd.,Mono-c-Si,0,315.375000,282,1.913000,1.948,0.982,72,8.990000,46.100000,8.410000,37.500000,0.004495,-0.152130,47.700000,1.928233,8.999775,0.000000,0.345864,318.089329,10.773971,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS315UB-AN1 [Blk],Hansol Technics Co._ Ltd.,Mono-c-Si,0,315.095000,290.500000,1.610000,,,60,9.860000,41.500000,9.350000,33.700000,0.004240,-0.117030,46.100000,1.576004,9.862948,0.000000,0.325077,1087.233239,6.878291,-0.379000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS315UB-AN1 [Wht],Hansol Technics Co._ Ltd.,Mono-c-Si,0,315.095000,288.800000,1.610000,,,60,9.860000,41.500000,9.350000,33.700000,0.004141,-0.117030,47.100000,1.588019,9.862600,0.000000,0.322332,1222.415347,8.624694,-0.387000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS315UB-HH2,Hansol Technics Co._ Ltd.,Mono-c-Si,0,315.076000,293.500000,1.660000,,,60,9.680000,40.800000,9.080000,34.700000,0.003775,-0.109344,45.100000,1.527901,9.687692,0.000000,0.142319,179.111437,9.133675,-0.346000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS315UB-JH2 [Blk],Hansol Technics Co._ Ltd.,Mono-c-Si,0,315.217000,293,1.610000,,,60,9.820000,40.400000,9.190000,34.300000,0.003928,-0.113120,45,1.541485,9.828400,0.000000,0.139033,162.534241,8.661987,-0.359000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS315UB-JH2 [Wht],Hansol Technics Co._ Ltd.,Mono-c-Si,0,315.217000,294.900000,1.610000,,,60,9.820000,40.400000,9.190000,34.300000,0.004419,-0.113120,43.400000,1.546525,9.828275,0.000000,0.137807,163.534632,9.348436,-0.357000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS320ME-V01,Hansol Technics Co._ Ltd.,Multi-c-Si,0,320.050000,288.100000,1.913000,1.948,0.982,72,9.170000,45.500000,8.650000,37,0.004585,-0.150150,46.700000,1.893717,9.173487,0.000000,0.337297,887.007407,9.772439,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS320ND-AN3,Hansol Technics Co._ Ltd.,Multi-c-Si,0,320.173000,289,1.994000,1.994,1,72,9.160000,46.100000,8.630000,37.100000,0.004580,-0.142910,47.300000,1.846170,9.165925,0.000000,0.409929,633.714307,8.329240,-0.420000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS320ND-AN4,Hansol Technics Co._ Ltd.,Multi-c-Si,0,320.173000,293.200000,1.930000,,,72,9.160000,46.100000,8.630000,37.100000,0.004122,-0.141527,45.570000,1.793181,9.167438,0.000000,0.422786,520.643354,3.135493,-0.397000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS320PD-AN1,Hansol Technics Co._ Ltd.,Multi-c-Si,0,320.250000,294.300000,1.920000,,,72,9.120000,45.300000,8.750000,36.600000,0.005107,-0.134994,45.700000,1.741027,9.211327,0.000000,0.397972,28769.168912,3.553611,-0.379000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS320SE-V01,Hansol Technics Co._ Ltd.,Mono-c-Si,0,320.352000,286.600000,1.913000,1.948,0.982,72,9.100000,46.200000,8.520000,37.600000,0.004550,-0.152460,47.700000,1.932036,9.109216,0.000000,0.339952,335.673542,10.737418,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS320UB-AN1 [Blk],Hansol Technics Co._ Ltd.,Mono-c-Si,0,320.199000,295.300000,1.610000,,,60,9.900000,41.900000,9.390000,34.100000,0.004257,-0.118158,46.100000,1.592855,9.902853,0.000000,0.317600,1102.248511,7.115454,-0.379000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS320UB-AN1 [Wht],Hansol Technics Co._ Ltd.,Mono-c-Si,0,320.199000,293.500000,1.610000,,,60,9.900000,41.900000,9.390000,34.100000,0.004158,-0.118158,47.100000,1.605006,9.902514,0.000000,0.314832,1239.710838,8.864658,-0.387000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS320UB-HH2,Hansol Technics Co._ Ltd.,Mono-c-Si,0,320.033000,298.300000,1.660000,,,60,9.770000,41,9.170000,34.900000,0.003810,-0.109880,45.100000,1.535563,9.777351,0.000000,0.138092,183.532111,9.163321,-0.346000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS320UB-JH2 [Blk],Hansol Technics Co._ Ltd.,Mono-c-Si,0,320.160000,297.800000,1.610000,,,60,9.910000,40.600000,9.280000,34.500000,0.003964,-0.113680,45,1.549296,9.918034,0.000000,0.134847,166.344060,8.692066,-0.359000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS320UB-JH2 [Wht],Hansol Technics Co._ Ltd.,Mono-c-Si,0,320.160000,299.700000,1.610000,,,60,9.910000,40.600000,9.280000,34.500000,0.004459,-0.113680,43.400000,1.554362,9.917911,0.000000,0.133626,167.394907,9.378692,-0.357000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS325ME-V01,Hansol Technics Co._ Ltd.,Multi-c-Si,0,325.367000,292.700000,1.913000,1.948,0.982,72,9.290000,45.600000,8.770000,37.100000,0.004645,-0.150480,46.700000,1.897590,9.292927,0.000000,0.331249,1051.201386,9.744853,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS325ND-AN3,Hansol Technics Co._ Ltd.,Multi-c-Si,0,325.125000,293.700000,1.994000,1.994,1,72,9.200000,46.500000,8.670000,37.500000,0.004600,-0.144150,47.300000,1.864079,9.205727,0.000000,0.401127,644.407921,8.550974,-0.420000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS325ND-AN4,Hansol Technics Co._ Ltd.,Multi-c-Si,0,325.125000,297.900000,1.930000,,,72,9.200000,46.500000,8.670000,37.500000,0.004140,-0.142755,45.570000,1.810545,9.207205,0.000000,0.414077,528.732507,3.349135,-0.397000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS325PD-AN1,Hansol Technics Co._ Ltd.,Multi-c-Si,0,325.230000,299,1.920000,,,72,9.160000,45.700000,8.790000,37,0.005130,-0.136186,45.700000,1.758187,9.251735,0.000000,0.389562,26690.893094,3.774908,-0.379000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS325SE-V01,Hansol Technics Co._ Ltd.,Mono-c-Si,0,325.351000,291.200000,1.913000,1.948,0.982,72,9.210000,46.300000,8.630000,37.700000,0.004605,-0.152790,47.700000,1.935859,9.218666,0.000000,0.334183,355.170783,10.703048,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS325TD-AN3,Hansol Technics Co._ Ltd.,Multi-c-Si,0,325.125000,293.900000,1.994000,1.994,1,72,9.200000,46.500000,8.670000,37.500000,0.003680,-0.144150,46.100000,1.884673,9.205181,0.000000,0.396184,703.511513,11.083709,-0.440000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS325UB-HH2,Hansol Technics Co._ Ltd.,Mono-c-Si,0,325.026000,303.100000,1.660000,,,60,9.860000,41.200000,9.260000,35.100000,0.003845,-0.110416,45.100000,1.543228,9.867021,0.000000,0.133946,188.116998,9.193210,-0.346000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS325UB-JH2 [Blk],Hansol Technics Co._ Ltd.,Mono-c-Si,0,325.139000,302.600000,1.610000,,,60,10,40.800000,9.370000,34.700000,0.004000,-0.114240,45,1.557111,10.007678,0.000000,0.130740,170.285247,8.722364,-0.359000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS325UB-JH2 [Wht],Hansol Technics Co._ Ltd.,Mono-c-Si,0,325.139000,304.500000,1.610000,,,60,10,40.800000,9.370000,34.700000,0.004500,-0.114240,43.400000,1.562202,10.007557,0.000000,0.129524,171.389595,9.409167,-0.357000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS330ND-AN4,Hansol Technics Co._ Ltd.,Multi-c-Si,0,330.109000,302.600000,1.930000,,,72,9.240000,46.900000,8.710000,37.900000,0.004158,-0.143983,45.570000,1.827904,9.246975,0.000000,0.405453,537.147463,3.558474,-0.397000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS330PD-AN1,Hansol Technics Co._ Ltd.,Multi-c-Si,0,330.242000,303.700000,1.920000,,,72,9.200000,46.100000,8.830000,37.400000,0.005152,-0.137378,45.700000,1.775341,9.292139,0.000000,0.381233,25500.356353,3.991810,-0.379000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS330SE-V01,Hansol Technics Co._ Ltd.,Mono-c-Si,0,330.372000,295.900000,1.913000,1.948,0.982,72,9.320000,46.400000,8.740000,37.800000,0.004660,-0.153120,47.700000,1.939700,9.328124,0.000000,0.328552,376.911403,10.670762,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS330TD-AN3,Hansol Technics Co._ Ltd.,Multi-c-Si,0,330.109000,298.600000,1.994000,1.994,1,72,9.240000,46.900000,8.710000,37.900000,0.003696,-0.145390,46.100000,1.902784,9.244998,0.000000,0.387434,716.267094,11.304410,-0.440000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS330TD-AN4,Hansol Technics Co._ Ltd.,Mono-c-Si,0,330.336000,305.200000,1.930000,,,72,9.460000,45.800000,8.880000,37.200000,0.003595,-0.128698,44.490000,1.741356,9.472416,0.000000,0.374496,285.324727,7.532709,-0.380000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS330UB-HH2,Hansol Technics Co._ Ltd.,Mono-c-Si,0,330.055000,307.800000,1.660000,,,60,9.950000,41.400000,9.350000,35.300000,0.003880,-0.110952,45.100000,1.550898,9.956700,0.000000,0.129878,192.875451,9.223321,-0.346000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS330UB-JH2 [Wht],Hansol Technics Co._ Ltd.,Mono-c-Si,0,330.154000,309.300000,1.610000,,,60,10.090000,41,9.460000,34.900000,0.004540,-0.114800,43.400000,1.570047,10.097214,0.000000,0.125499,175.525867,9.439839,-0.357000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS335ND-AN4,Hansol Technics Co._ Ltd.,Multi-c-Si,0,335.125000,307.300000,1.930000,,,72,9.280000,47.300000,8.750000,38.300000,0.004176,-0.145211,45.570000,1.845257,9.286747,0.000000,0.396913,545.894770,3.763631,-0.397000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS335PD-AN1,Hansol Technics Co._ Ltd.,Multi-c-Si,0,335.286000,308.400000,1.920000,,,72,9.240000,46.500000,8.870000,37.800000,0.005174,-0.138570,45.700000,1.792491,9.332539,0.000000,0.372984,24952.593247,4.204426,-0.379000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS335SE-V01,Hansol Technics Co._ Ltd.,Mono-c-Si,0,335.415000,300.500000,1.913000,1.948,0.982,72,9.430000,46.500000,8.850000,37.900000,0.004715,-0.153450,47.700000,1.943560,9.437591,0.000000,0.323054,401.306374,10.640473,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS335TD-AN3,Hansol Technics Co._ Ltd.,Multi-c-Si,0,335.392000,303.300000,1.994000,1.994,1,72,9.500000,46.200000,8.920000,37.600000,0.003800,-0.143220,46.100000,1.885969,9.508433,0.000000,0.336014,378.550552,12.637831,-0.440000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS335TD-AN4,Hansol Technics Co._ Ltd.,Mono-c-Si,0,335.392000,309.900000,1.930000,,,72,9.500000,46.200000,8.920000,37.600000,0.003610,-0.129822,44.490000,1.758173,9.512036,0.000000,0.366403,289.212073,7.742185,-0.380000,N,SAM 2020.11.29 r2,12/1/2021
Hansol Technics Co._ Ltd. HS335UB-HH2,Hansol Technics Co._ Ltd.,Mono-c-Si,0,335.120000,312.600000,1.660000,,,60,10.040000,41.600000,9.440000,35.500000,0.003916,-0.111488,45.100000,1.558570,10.046389,0.000000,0.125888,197.817544,9.253635,-0.346000,N,SAM 2020.11.29 r2,12/1/2021
